Country Name,Country Code,Series Name,Series Code,Year,Value
"Congo, Dem. Rep.",COD,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
"Congo, Dem. Rep.",COD,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,0.0838644750083864
"Congo, Dem. Rep.",COD,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
"Congo, Rep.",COG,Coal,EG.ELC.COAL.ZS,2001.0,0.0
"Congo, Rep.",COG,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
"Congo, Rep.",COG,Oil,EG.ELC.PETR.ZS,2001.0,0.0
"Congo, Rep.",COG,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,100.0
"Congo, Rep.",COG,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
"Congo, Rep.",COG,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,0.0
"Congo, Rep.",COG,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Costa Rica,CRI,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Costa Rica,CRI,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Costa Rica,CRI,Oil,EG.ELC.PETR.ZS,2001.0,1.48257968865827
Costa Rica,CRI,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,80.9191994069681
Costa Rica,CRI,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Costa Rica,CRI,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,1.48257968865827
Costa Rica,CRI,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,17.5982209043736
Cote d'Ivoire,CIV,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Cote d'Ivoire,CIV,Natural Gas,EG.ELC.NGAS.ZS,2001.0,62.8863868986694
Cote d'Ivoire,CIV,Oil,EG.ELC.PETR.ZS,2001.0,0.266120777891505
Cote d'Ivoire,CIV,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,36.8474923234391
Cote d'Ivoire,CIV,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Cote d'Ivoire,CIV,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,63.1525076765609
Cote d'Ivoire,CIV,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Croatia,HRV,Coal,EG.ELC.COAL.ZS,2001.0,12.8259337561663
Croatia,HRV,Natural Gas,EG.ELC.NGAS.ZS,2001.0,14.2432072664631
Croatia,HRV,Oil,EG.ELC.PETR.ZS,2001.0,16.7019027484144
Croatia,HRV,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,56.2289562289562
Croatia,HRV,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Croatia,HRV,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,43.7710437710438
Croatia,HRV,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Cuba,CUB,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Cuba,CUB,Natural Gas,EG.ELC.NGAS.ZS,2001.0,8.22275965749395
Cuba,CUB,Oil,EG.ELC.PETR.ZS,2001.0,56.7161252369436
Cuba,CUB,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.490228119484934
Cuba,CUB,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Cuba,CUB,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,64.9388848944375
Cuba,CUB,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,6.07882868161318
Cyprus,CYP,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Cyprus,CYP,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Cyprus,CYP,Oil,EG.ELC.PETR.ZS,2001.0,100.0
Cyprus,CYP,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.0
Cyprus,CYP,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Cyprus,CYP,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,100.0
Cyprus,CYP,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Czechia,CZE,Coal,EG.ELC.COAL.ZS,2001.0,74.005172831856
Czechia,CZE,Natural Gas,EG.ELC.NGAS.ZS,2001.0,2.12840477409273
Czechia,CZE,Oil,EG.ELC.PETR.ZS,2001.0,0.51997736886063
Czechia,CZE,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,2.76692620632055
Czechia,CZE,Nuclear,EG.ELC.NUCL.ZS,2001.0,19.8682544386669
Czechia,CZE,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,76.6535549748094
Czechia,CZE,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.704528922057278
Denmark,DNK,Coal,EG.ELC.COAL.ZS,2001.0,47.228922049352
Denmark,DNK,Natural Gas,EG.ELC.NGAS.ZS,2001.0,24.5779108908267
Denmark,DNK,Oil,EG.ELC.PETR.ZS,2001.0,2.31917092952371
Denmark,DNK,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.0742134697447587
Denmark,DNK,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Denmark,DNK,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,74.1260038697023
Denmark,DNK,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,15.4204988205359
Dominican Republic,DOM,Coal,EG.ELC.COAL.ZS,2001.0,1.46840584238069
Dominican Republic,DOM,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Dominican Republic,DOM,Oil,EG.ELC.PETR.ZS,2001.0,91.0724049051004
Dominican Republic,DOM,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,7.20924783253925
Dominican Republic,DOM,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Dominican Republic,DOM,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,92.5408107474811
Dominican Republic,DOM,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.249941419979692
Ecuador,ECU,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Ecuador,ECU,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Ecuador,ECU,Oil,EG.ELC.PETR.ZS,2001.0,36.0090497737557
Ecuador,ECU,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,63.9909502262444
Ecuador,ECU,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Ecuador,ECU,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,36.0090497737557
Ecuador,ECU,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
"Egypt, Arab Rep.",EGY,Coal,EG.ELC.COAL.ZS,2001.0,0.0
"Egypt, Arab Rep.",EGY,Natural Gas,EG.ELC.NGAS.ZS,2001.0,65.97824259744
"Egypt, Arab Rep.",EGY,Oil,EG.ELC.PETR.ZS,2001.0,15.5892029490166
"Egypt, Arab Rep.",EGY,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,18.1671909896496
"Egypt, Arab Rep.",EGY,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
"Egypt, Arab Rep.",EGY,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,81.5674455464566
"Egypt, Arab Rep.",EGY,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.265363463893759
El Salvador,SLV,Coal,EG.ELC.COAL.ZS,2001.0,0.0
El Salvador,SLV,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
El Salvador,SLV,Oil,EG.ELC.PETR.ZS,2001.0,45.8153141694225
El Salvador,SLV,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,29.6107860595268
El Salvador,SLV,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
El Salvador,SLV,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,45.8153141694225
El Salvador,SLV,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,24.5738997710506
Eritrea,ERI,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Eritrea,ERI,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Eritrea,ERI,Oil,EG.ELC.PETR.ZS,2001.0,99.5708154506438
Eritrea,ERI,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.0
Eritrea,ERI,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Eritrea,ERI,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,99.5708154506438
Eritrea,ERI,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.429184549356223
Estonia,EST,Coal,EG.ELC.COAL.ZS,2001.0,2.11010255805729
Estonia,EST,Natural Gas,EG.ELC.NGAS.ZS,2001.0,7.06118118590121
Estonia,EST,Oil,EG.ELC.PETR.ZS,2001.0,0.471531297889897
Estonia,EST,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.0825179771307321
Estonia,EST,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Estonia,EST,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,9.6428150418484
Estonia,EST,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.129671106919722
Ethiopia,ETH,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Ethiopia,ETH,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Ethiopia,ETH,Oil,EG.ELC.PETR.ZS,2001.0,0.944333996023857
Ethiopia,ETH,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,99.0059642147117
Ethiopia,ETH,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Ethiopia,ETH,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,0.944333996023857
Ethiopia,ETH,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0497017892644135
Finland,FIN,Coal,EG.ELC.COAL.ZS,2001.0,15.1155921918213
Finland,FIN,Natural Gas,EG.ELC.NGAS.ZS,2001.0,15.6942244180114
Finland,FIN,Oil,EG.ELC.PETR.ZS,2001.0,0.89144268721639
Finland,FIN,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,17.7281636817657
Finland,FIN,Nuclear,EG.ELC.NUCL.ZS,2001.0,30.5735305963537
Finland,FIN,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,31.7012592970491
Finland,FIN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,11.1994200252396
France,FRA,Coal,EG.ELC.COAL.ZS,2001.0,4.38320441016274
France,FRA,Natural Gas,EG.ELC.NGAS.ZS,2001.0,2.77762495277707
France,FRA,Oil,EG.ELC.PETR.ZS,2001.0,1.09263762502613
France,FRA,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,13.6198251926512
France,FRA,Nuclear,EG.ELC.NUCL.ZS,2001.0,77.2211279952172
France,FRA,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,8.25346698796595
France,FRA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.636546692928115
Gabon,GAB,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Gabon,GAB,Natural Gas,EG.ELC.NGAS.ZS,2001.0,22.316986496091
Gabon,GAB,Oil,EG.ELC.PETR.ZS,2001.0,14.7832267235252
Gabon,GAB,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,62.4022743425729
Gabon,GAB,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Gabon,GAB,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,37.1002132196162
Gabon,GAB,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.497512437810945
Georgia,GEO,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Georgia,GEO,Natural Gas,EG.ELC.NGAS.ZS,2001.0,19.7491711114315
Georgia,GEO,Oil,EG.ELC.PETR.ZS,2001.0,0.360386334150209
Georgia,GEO,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,79.8904425544183
Georgia,GEO,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Georgia,GEO,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,20.1095574455817
Georgia,GEO,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Germany,DEU,Coal,EG.ELC.COAL.ZS,2001.0,51.8395355791341
Germany,DEU,Natural Gas,EG.ELC.NGAS.ZS,2001.0,10.0414857893127
Germany,DEU,Oil,EG.ELC.PETR.ZS,2001.0,0.817685938482796
Germany,DEU,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,3.90677899107385
Germany,DEU,Nuclear,EG.ELC.NUCL.ZS,2001.0,29.4396153198393
Germany,DEU,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,62.6987073069295
Germany,DEU,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,2.60566502717027
Ghana,GHA,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Ghana,GHA,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Ghana,GHA,Oil,EG.ELC.PETR.ZS,2001.0,0.0
Ghana,GHA,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,84.0946685328922
Ghana,GHA,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Ghana,GHA,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,0.0
Ghana,GHA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Gibraltar,GIB,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Gibraltar,GIB,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Gibraltar,GIB,Oil,EG.ELC.PETR.ZS,2001.0,100.0
Gibraltar,GIB,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.0
Gibraltar,GIB,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Gibraltar,GIB,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,100.0
Gibraltar,GIB,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Greece,GRC,Coal,EG.ELC.COAL.ZS,2001.0,66.7552189313437
Greece,GRC,Natural Gas,EG.ELC.NGAS.ZS,2001.0,11.5551284949883
Greece,GRC,Oil,EG.ELC.PETR.ZS,2001.0,15.9714371844148
Greece,GRC,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,3.95093827718743
Greece,GRC,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Greece,GRC,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,94.2817846107469
Greece,GRC,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,1.57321576607129
Guatemala,GTM,Coal,EG.ELC.COAL.ZS,2001.0,8.57094075465255
Guatemala,GTM,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Guatemala,GTM,Oil,EG.ELC.PETR.ZS,2001.0,43.452279323886
Guatemala,GTM,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,37.5618917534574
Guatemala,GTM,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Guatemala,GTM,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,52.0232200785385
Guatemala,GTM,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,10.4148881680041
Haiti,HTI,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Haiti,HTI,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Haiti,HTI,Oil,EG.ELC.PETR.ZS,2001.0,52.3569023569024
Haiti,HTI,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,47.6430976430976
Haiti,HTI,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Haiti,HTI,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,52.3569023569024
Haiti,HTI,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Honduras,HND,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Honduras,HND,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Honduras,HND,Oil,EG.ELC.PETR.ZS,2001.0,50.7466529351184
Honduras,HND,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,49.0216271884655
Honduras,HND,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Honduras,HND,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,50.7466529351184
Honduras,HND,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.231719876416066
"Hong Kong SAR, China",HKG,Coal,EG.ELC.COAL.ZS,2001.0,61.3869018253577
"Hong Kong SAR, China",HKG,Natural Gas,EG.ELC.NGAS.ZS,2001.0,38.1351751356685
"Hong Kong SAR, China",HKG,Oil,EG.ELC.PETR.ZS,2001.0,0.477923038973853
"Hong Kong SAR, China",HKG,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.0
"Hong Kong SAR, China",HKG,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
"Hong Kong SAR, China",HKG,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,100.0
"Hong Kong SAR, China",HKG,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Hungary,HUN,Coal,EG.ELC.COAL.ZS,2001.0,24.5036386104627
Hungary,HUN,Natural Gas,EG.ELC.NGAS.ZS,2001.0,24.3333791020184
Hungary,HUN,Oil,EG.ELC.PETR.ZS,2001.0,11.5117396677193
Hungary,HUN,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.510778525332967
Hungary,HUN,Nuclear,EG.ELC.NUCL.ZS,2001.0,38.7917067142661
Hungary,HUN,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,60.3487573802005
Hungary,HUN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.194974598379789
Iceland,ISL,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Iceland,ISL,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Iceland,ISL,Oil,EG.ELC.PETR.ZS,2001.0,0.0497945972861945
Iceland,ISL,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,81.8872152371468
Iceland,ISL,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Iceland,ISL,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,0.0497945972861945
Iceland,ISL,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,18.062990165567
India,IND,Coal,EG.ELC.COAL.ZS,2001.0,69.4170572843612
India,IND,Natural Gas,EG.ELC.NGAS.ZS,2001.0,9.50981942326296
India,IND,Oil,EG.ELC.PETR.ZS,2001.0,4.55496785798688
India,IND,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,12.5298595136448
India,IND,Nuclear,EG.ELC.NUCL.ZS,2001.0,3.31111190453116
India,IND,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,83.481844565611
India,IND,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.677184016212972
Indonesia,IDN,Coal,EG.ELC.COAL.ZS,2001.0,37.2459359630237
Indonesia,IDN,Natural Gas,EG.ELC.NGAS.ZS,2001.0,25.8952732731546
Indonesia,IDN,Oil,EG.ELC.PETR.ZS,2001.0,19.3839255733107
Indonesia,IDN,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,11.5106563691311
Indonesia,IDN,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Indonesia,IDN,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,82.525134809489
Indonesia,IDN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,5.9642088213799
"Iran, Islamic Rep.",IRN,Coal,EG.ELC.COAL.ZS,2001.0,0.362577681500088
"Iran, Islamic Rep.",IRN,Natural Gas,EG.ELC.NGAS.ZS,2001.0,74.4597822997565
"Iran, Islamic Rep.",IRN,Oil,EG.ELC.PETR.ZS,2001.0,21.266871000699
"Iran, Islamic Rep.",IRN,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,3.88465113420751
"Iran, Islamic Rep.",IRN,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
"Iran, Islamic Rep.",IRN,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,96.0892309819556
"Iran, Islamic Rep.",IRN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0261178838368708
Iraq,IRQ,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Iraq,IRQ,Natural Gas,EG.ELC.NGAS.ZS,2001.0,16.259960931444
Iraq,IRQ,Oil,EG.ELC.PETR.ZS,2001.0,81.8238194164522
Iraq,IRQ,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,1.91621965210381
Iraq,IRQ,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Iraq,IRQ,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,98.0837803478962
Iraq,IRQ,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Ireland,IRL,Coal,EG.ELC.COAL.ZS,2001.0,28.6700227346541
Ireland,IRL,Natural Gas,EG.ELC.NGAS.ZS,2001.0,37.1346216303995
Ireland,IRL,Oil,EG.ELC.PETR.ZS,2001.0,21.1229295225723
Ireland,IRL,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,2.41961675868789
Ireland,IRL,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Ireland,IRL,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,86.9275738876259
Ireland,IRL,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,1.74975641442027
Israel,ISR,Coal,EG.ELC.COAL.ZS,2001.0,74.9220723077973
Israel,ISR,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0295783941207254
Israel,ISR,Oil,EG.ELC.PETR.ZS,2001.0,24.7457395736161
Israel,ISR,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.0227526108620964
Israel,ISR,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Israel,ISR,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,99.6973902755341
Israel,ISR,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0227526108620964
Italy,ITA,Coal,EG.ELC.COAL.ZS,2001.0,13.5254915518548
Italy,ITA,Natural Gas,EG.ELC.NGAS.ZS,2001.0,38.3193450388754
Italy,ITA,Oil,EG.ELC.PETR.ZS,2001.0,27.587221490728
Italy,ITA,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,17.2166358948708
Italy,ITA,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Italy,ITA,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,79.4320580814582
Italy,ITA,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,2.77203616115104
Jamaica,JAM,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Jamaica,JAM,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Jamaica,JAM,Oil,EG.ELC.PETR.ZS,2001.0,96.5444711538462
Jamaica,JAM,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.901442307692308
Jamaica,JAM,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Jamaica,JAM,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,96.5444711538462
Jamaica,JAM,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,2.55408653846154
Japan,JPN,Coal,EG.ELC.COAL.ZS,2001.0,23.3847802106528
Japan,JPN,Natural Gas,EG.ELC.NGAS.ZS,2001.0,23.6256516407441
Japan,JPN,Oil,EG.ELC.PETR.ZS,2001.0,12.0094146105647
Japan,JPN,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,7.67652861433134
Japan,JPN,Nuclear,EG.ELC.NUCL.ZS,2001.0,29.8506989097791
Japan,JPN,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,59.0198464619617
Japan,JPN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,1.28890946183294
Jordan,JOR,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Jordan,JOR,Natural Gas,EG.ELC.NGAS.ZS,2001.0,10.1867797059213
Jordan,JOR,Oil,EG.ELC.PETR.ZS,2001.0,89.137634123725
Jordan,JOR,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,0.569611869121738
Jordan,JOR,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Jordan,JOR,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,99.3244138296463
Jordan,JOR,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.105974301231951
Kazakhstan,KAZ,Coal,EG.ELC.COAL.ZS,2001.0,70.8813338726982
Kazakhstan,KAZ,Natural Gas,EG.ELC.NGAS.ZS,2001.0,10.6776650192588
Kazakhstan,KAZ,Oil,EG.ELC.PETR.ZS,2001.0,4.19121656084563
Kazakhstan,KAZ,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,14.2128497810296
Kazakhstan,KAZ,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Kazakhstan,KAZ,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,85.7502154528026
Kazakhstan,KAZ,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
Kenya,KEN,Coal,EG.ELC.COAL.ZS,2001.0,0.0
Kenya,KEN,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Kenya,KEN,Oil,EG.ELC.PETR.ZS,2001.0,33.4071776694728
Kenya,KEN,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,53.2343819229065
Kenya,KEN,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Kenya,KEN,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,33.4071776694728
Kenya,KEN,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,13.3584404076207
"Korea, Dem. People's Rep.",PRK,Coal,EG.ELC.COAL.ZS,2001.0,42.5148514851485
"Korea, Dem. People's Rep.",PRK,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
"Korea, Dem. People's Rep.",PRK,Oil,EG.ELC.PETR.ZS,2001.0,5.00990099009901
"Korea, Dem. People's Rep.",PRK,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,52.4752475247525
"Korea, Dem. People's Rep.",PRK,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
"Korea, Dem. People's Rep.",PRK,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,47.5247524752475
"Korea, Dem. People's Rep.",PRK,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0
"Korea, Rep.",KOR,Coal,EG.ELC.COAL.ZS,2001.0,39.926310988332
"Korea, Rep.",KOR,Natural Gas,EG.ELC.NGAS.ZS,2001.0,10.8738196980627
"Korea, Rep.",KOR,Oil,EG.ELC.PETR.ZS,2001.0,11.5424552868146
"Korea, Rep.",KOR,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,1.34277035747905
"Korea, Rep.",KOR,Nuclear,EG.ELC.NUCL.ZS,2001.0,36.272914597735
"Korea, Rep.",KOR,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,62.3425859732093
"Korea, Rep.",KOR,Renewable (excl. Hydro),EG.ELC.RNWX.ZS,2001.0,0.0346124857263932
Kosovo,XKX,Coal,EG.ELC.COAL.ZS,2001.0,97.9679144385027
Kosovo,XKX,Natural Gas,EG.ELC.NGAS.ZS,2001.0,0.0
Kosovo,XKX,Oil,EG.ELC.PETR.ZS,2001.0,0.641711229946524
Kosovo,XKX,Hydroelectric,EG.ELC.HYRO.ZS,2001.0,1.3903743315508
Kosovo,XKX,Nuclear,EG.ELC.NUCL.ZS,2001.0,0.0
Kosovo,XKX,Fossil Fuels,EG.ELC.FOSL.ZS,2001.0,98.6096256684492
